sample_id,state,district,location_name,elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,lithology_code,lulc_code,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,failure_probability,landslide_occurred
NER-SIM-02805,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1344.9,30.7,39.9,-0.09,-0.1584,6.8,3730.0,492.8,3,3,4.4,2.6,0.33,46.1,3.5,0.017,0.0942,0
NER-SIM-02806,Tripura,North Tripura,Jampui Hills Ridge Corridor,746.4,40.15,11.5,-0.0316,-0.0827,6.1,1813.8,811.4,1,2,36.2,106.2,7.38,60.9,0.0,0.063,0.1468,0
NER-SIM-02807,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1920.9,40.03,143.7,-0.1246,-0.0278,3.85,147.5,14.6,2,3,14.1,12.2,1.48,40.7,1.95,0.081,0.2206,0
NER-SIM-02808,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1725.9,32.37,333.4,-0.0598,-0.0137,6.08,1370.6,423.6,1,1,80.7,239.7,16.54,84.5,24.9,3.54,0.6859,1
NER-SIM-02809,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,869.8,21.01,344.9,-0.0769,-0.0317,6.79,218.3,457.8,3,1,5.1,6.9,0.46,33.7,1.64,0.063,0.0684,0
NER-SIM-02810,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1494.3,39.79,186.4,-0.0313,-0.0223,3.65,1510.0,50.6,2,2,18.2,19.8,2.15,28.9,2.2,0.02,0.0862,0
NER-SIM-02811,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,505.7,16.01,274.2,0.0728,0.0151,6.37,243.5,212.1,1,3,51.0,92.7,15.81,62.0,0.57,0.018,0.283,0
NER-SIM-02812,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1535.1,30.57,338.8,0.0506,-0.0019,4.7,1861.1,285.8,2,2,6.7,11.2,0.51,32.5,0.79,0.035,0.0795,0
NER-SIM-02813,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1581.8,36.1,64.7,0.0581,0.0079,3.91,691.2,517.3,3,1,88.6,137.7,19.87,65.6,0.35,0.064,0.2419,0
NER-SIM-02814,Tripura,North Tripura,Jampui Hills Ridge Corridor,1098.7,38.3,206.2,0.0314,0.0569,4.06,1000.8,133.2,1,2,85.4,211.5,20.46,66.0,0.0,0.064,0.4328,0
NER-SIM-02815,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1069.7,31.01,40.6,-0.0665,0.0443,4.38,2166.7,144.0,2,2,43.9,85.6,6.15,60.2,1.0,0.044,0.096,0
NER-SIM-02816,Sikkim,Mangan,North Sikkim Highway (Chungthang),1820.5,62.02,259.6,-0.0086,-0.0579,5.49,841.0,1348.4,4,4,121.5,286.4,27.41,88.5,28.07,6.422,0.9589,1
NER-SIM-02817,Manipur,Noney,Tupul Railway Corridor Section,915.3,36.35,287.1,0.0447,0.093,2.3,1008.5,223.3,2,4,68.3,154.4,9.92,70.7,0.0,0.014,0.4186,0
NER-SIM-02818,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1502.9,43.3,73.1,0.0181,0.0524,5.4,857.9,154.5,1,1,131.8,346.7,26.95,70.5,0.0,0.071,0.8239,1
NER-SIM-02819,Sikkim,Mangan,North Sikkim Highway (Chungthang),2125.4,47.51,173.4,-0.0196,0.0449,2.22,2280.1,351.8,4,2,14.0,20.5,1.41,35.5,0.0,0.007,0.2172,0
NER-SIM-02820,Manipur,Noney,Tupul Railway Corridor Section,694.1,44.43,102.3,-0.0028,-0.0043,3.45,476.7,494.8,3,2,5.7,8.3,0.8,32.4,2.55,0.086,0.1484,0
NER-SIM-02821,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2264.9,50.34,307.4,-0.1103,-0.0774,5.36,1764.0,0.8,4,4,0.2,0.1,0.02,43.8,3.9,0.036,0.12,0
NER-SIM-02822,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1198.9,52.8,90.9,0.0419,0.0392,4.93,475.2,1143.1,1,1,26.6,13.4,3.53,35.8,0.76,0.0,0.1234,0
NER-SIM-02823,Sikkim,Mangan,North Sikkim Highway (Chungthang),1713.3,52.03,60.7,0.0027,0.0029,3.21,1463.9,395.4,5,2,19.5,14.7,1.53,41.2,2.43,0.049,0.2264,0
NER-SIM-02824,Tripura,North Tripura,Jampui Hills Ridge Corridor,807.2,33.66,106.0,-0.1638,0.0576,5.61,1034.1,91.0,1,1,50.5,77.5,4.17,50.6,2.14,0.08,0.134,0
NER-SIM-02825,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1744.4,41.84,246.7,0.03,0.0427,5.25,1059.7,124.6,3,1,321.9,946.5,65.73,85.0,32.53,4.126,0.9996,1
NER-SIM-02826,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1000.4,45.78,87.4,-0.042,-0.0653,3.68,1237.4,203.5,2,2,77.4,220.6,15.05,80.0,19.01,0.0,0.5862,1
NER-SIM-02827,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1128.2,35.96,256.4,-0.0048,-0.0322,4.92,173.0,428.5,2,1,2.9,2.7,0.35,46.9,3.13,0.012,0.0677,0
NER-SIM-02828,Tripura,North Tripura,Jampui Hills Ridge Corridor,687.7,35.04,3.6,-0.0486,0.0395,3.52,360.2,295.7,1,2,56.5,38.0,5.56,46.7,3.29,0.158,0.1944,0
NER-SIM-02829,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1385.3,32.65,45.0,-0.0201,0.072,6.14,1213.6,198.2,4,1,18.7,13.7,2.32,49.6,0.94,0.054,0.0873,0
NER-SIM-02830,Sikkim,Mangan,North Sikkim Highway (Chungthang),1848.4,44.56,114.3,0.0299,-0.034,3.37,187.8,65.5,4,1,108.8,245.9,15.56,71.6,2.19,0.013,0.6315,1
NER-SIM-02831,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1234.3,28.85,169.1,0.0488,0.0392,5.08,690.2,608.9,1,4,23.9,16.8,1.72,33.9,3.16,0.005,0.0732,0
NER-SIM-02832,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1057.4,37.18,101.9,0.0195,0.0513,2.91,3332.6,203.9,3,4,76.9,225.0,11.33,75.3,10.1,0.032,0.423,0
NER-SIM-02833,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1650.2,24.0,234.8,-0.0084,0.0107,3.05,66.0,865.9,2,3,1.4,1.3,0.21,34.9,3.14,0.04,0.0949,0
NER-SIM-02834,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2363.4,37.7,293.2,0.0232,-0.0482,7.11,1398.9,512.1,5,1,171.7,468.4,49.75,74.8,0.0,0.07,0.9164,1
NER-SIM-02835,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1003.6,33.86,211.6,-0.0231,-0.0218,6.4,1034.2,386.7,3,2,12.2,7.7,1.02,39.7,2.19,0.032,0.1242,0
NER-SIM-02836,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2133.8,42.94,157.6,0.0227,-0.0507,4.87,808.0,200.0,5,1,20.5,35.8,1.57,37.2,3.8,0.007,0.1215,0
NER-SIM-02837,Tripura,North Tripura,Jampui Hills Ridge Corridor,838.7,41.44,312.6,-0.0177,-0.0495,4.04,2126.1,834.1,1,3,54.3,139.2,6.87,64.7,0.5,0.131,0.228,0
NER-SIM-02838,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,960.6,23.49,242.7,-0.0137,0.0207,5.06,18.7,38.0,2,1,2.0,3.3,0.18,38.1,3.1,0.084,0.0992,0
NER-SIM-02839,Nagaland,Phek,Phek-Meluri Road Corridor,1684.2,44.34,48.5,-0.0288,-0.0777,5.09,167.0,754.1,2,3,2.7,2.1,0.2,37.8,0.38,0.064,0.1134,0
NER-SIM-02840,Tripura,North Tripura,Jampui Hills Ridge Corridor,325.8,23.97,12.8,0.0026,-0.0395,7.4,2194.4,382.4,1,2,3.7,6.2,0.5,38.5,0.0,0.026,0.044,0
NER-SIM-02841,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,492.4,44.48,200.8,0.0891,0.0395,2.35,1088.9,243.7,1,3,7.8,13.2,0.67,49.6,2.41,0.035,0.1835,0
NER-SIM-02842,Manipur,Noney,Tupul Railway Corridor Section,1107.2,47.9,21.1,0.054,0.0345,3.65,252.6,122.2,3,3,6.9,9.1,0.61,42.1,1.66,0.056,0.3285,0
NER-SIM-02843,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1136.9,43.44,164.0,0.0624,-0.0382,3.47,811.6,44.7,2,3,2.5,1.6,0.39,26.7,0.99,0.085,0.2868,0
NER-SIM-02844,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,827.7,24.66,306.1,-0.0676,0.0792,6.87,746.2,134.4,1,4,90.8,223.5,12.25,73.0,2.75,0.096,0.3607,0
NER-SIM-02845,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,858.4,32.89,18.9,0.048,0.0232,6.73,2759.6,175.5,1,3,92.1,147.2,19.32,72.7,0.88,0.129,0.378,0
NER-SIM-02846,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,952.9,27.68,1.9,-0.0536,-0.0583,6.28,2316.5,368.2,1,3,4.0,2.3,0.32,27.4,0.0,0.034,0.0646,0
NER-SIM-02847,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1057.1,22.67,266.9,0.0005,0.0395,6.56,143.7,5.7,2,1,4.6,5.7,0.37,38.6,4.37,0.068,0.0972,0
NER-SIM-02848,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1675.6,29.28,119.5,-0.0487,-0.0133,2.9,1983.4,155.9,1,4,81.6,209.4,13.4,77.0,10.9,0.034,0.3906,0
NER-SIM-02849,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1404.8,35.34,318.4,-0.0703,-0.09,2.0,508.9,204.8,1,2,19.9,19.6,1.62,53.1,0.8,0.0,0.0954,0
NER-SIM-02850,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1318.7,30.41,321.4,-0.0365,-0.0294,4.51,2750.0,465.3,2,1,17.1,22.3,2.39,34.1,0.97,0.077,0.0727,0
NER-SIM-02851,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1573.3,36.56,123.1,0.0011,0.057,6.07,2700.7,358.9,2,3,28.0,47.3,3.07,50.4,2.59,0.106,0.1292,0
NER-SIM-02852,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1661.5,36.05,100.1,-0.0225,-0.0587,7.32,111.8,26.0,2,3,38.1,29.8,3.24,52.0,1.04,0.082,0.2725,0
NER-SIM-02853,Sikkim,Mangan,North Sikkim Highway (Chungthang),1794.9,36.98,161.9,0.0673,0.0096,5.85,3364.6,76.0,5,1,50.0,89.0,16.07,55.8,2.27,0.094,0.3474,0
NER-SIM-02854,Sikkim,Mangan,North Sikkim Highway (Chungthang),1557.7,51.46,97.4,-0.0612,0.0247,6.66,1898.4,63.8,4,3,2.3,1.8,0.23,37.3,5.35,0.057,0.249,0
NER-SIM-02855,Manipur,Noney,Tupul Railway Corridor Section,1031.7,42.91,196.6,0.0281,-0.0738,5.35,1045.7,112.8,3,2,4.8,5.8,0.36,31.1,0.0,0.088,0.1461,0
NER-SIM-02856,Sikkim,Mangan,North Sikkim Highway (Chungthang),1923.3,57.45,84.5,0.0902,-0.0281,4.64,2019.4,197.8,4,1,15.7,19.3,1.18,44.3,2.1,0.075,0.2264,0
NER-SIM-02857,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2082.1,44.02,243.8,0.0393,0.0753,3.53,287.4,78.9,4,1,11.5,9.6,1.42,31.6,0.0,0.077,0.1572,0
NER-SIM-02858,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,953.6,29.51,136.9,-0.0241,0.0478,2.99,2896.4,30.4,3,2,6.4,7.0,0.63,49.3,1.55,0.001,0.0834,0
NER-SIM-02859,Manipur,Noney,Tupul Railway Corridor Section,690.6,42.08,169.0,-0.0003,-0.0507,3.86,3718.5,39.0,3,1,90.6,226.5,21.17,73.3,3.03,0.048,0.5341,1
NER-SIM-02860,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,598.3,36.61,287.5,-0.044,-0.0262,4.79,152.3,21.1,1,1,34.1,61.5,7.13,51.5,3.95,0.038,0.2456,0
NER-SIM-02861,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1677.6,36.15,132.2,0.0325,0.0051,4.86,382.3,284.0,2,4,3.7,2.4,0.44,48.3,4.52,0.013,0.1051,0
NER-SIM-02862,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1053.2,35.14,293.3,-0.0303,0.0312,4.51,644.4,223.5,1,2,9.3,12.0,0.64,37.4,4.68,0.043,0.1342,0
NER-SIM-02863,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,970.0,36.84,102.3,0.0033,0.012,6.19,292.9,104.3,2,1,0.4,0.7,0.05,29.4,2.11,0.035,0.0517,0
NER-SIM-02864,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1464.9,36.96,157.0,-0.0756,0.0863,3.55,1151.7,65.4,4,3,17.3,30.8,1.55,49.4,0.17,0.001,0.2035,0
NER-SIM-02865,Sikkim,Mangan,North Sikkim Highway (Chungthang),2029.9,39.22,271.5,-0.0251,0.0393,3.91,778.8,280.3,4,3,48.8,96.0,12.61,52.9,0.84,0.055,0.2785,0
NER-SIM-02866,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1023.5,45.08,39.4,-0.0532,0.0528,4.26,312.0,37.8,3,4,53.1,167.2,8.64,87.3,25.86,4.698,0.7777,1
NER-SIM-02867,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1422.7,34.7,44.7,0.0059,-0.0285,5.08,1462.1,52.5,1,4,79.2,181.6,14.79,83.0,18.72,4.092,0.7044,1
NER-SIM-02868,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1504.2,25.42,143.5,-0.0037,-0.0221,5.83,798.6,1834.3,3,2,144.6,457.8,42.25,80.4,17.54,0.0,0.9091,1
NER-SIM-02869,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1296.3,23.74,221.8,-0.0214,-0.0062,5.89,116.8,120.3,1,1,52.8,145.5,8.37,65.1,1.12,0.01,0.2126,0
NER-SIM-02870,Nagaland,Phek,Phek-Meluri Road Corridor,1203.3,16.44,15.8,-0.0768,0.0867,6.15,73.6,556.4,2,2,137.5,335.8,19.97,76.4,12.19,0.0,0.785,1
NER-SIM-02871,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1226.2,38.62,264.2,0.0161,0.0369,5.01,56.3,232.8,1,4,12.0,19.3,0.83,37.0,2.38,0.069,0.1453,0
NER-SIM-02872,Tripura,North Tripura,Jampui Hills Ridge Corridor,886.1,18.97,106.5,0.0096,0.0104,8.55,2112.6,20.7,1,4,27.5,43.0,4.33,49.6,2.16,0.0,0.0679,0
NER-SIM-02873,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1319.6,29.16,175.8,-0.0306,-0.016,5.98,4638.0,332.0,2,3,5.8,5.3,0.46,43.3,0.0,0.075,0.0627,0
NER-SIM-02874,Nagaland,Phek,Phek-Meluri Road Corridor,1765.0,37.97,47.1,0.0293,-0.0248,4.06,164.8,334.4,2,3,17.8,24.3,1.76,50.2,2.34,0.0,0.2289,0
NER-SIM-02875,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1067.4,34.78,65.4,0.0339,0.0333,5.55,1167.4,459.8,2,1,0.8,1.2,0.1,32.3,1.32,0.062,0.0423,0
NER-SIM-02876,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,269.4,17.71,153.1,-0.032,-0.0308,6.74,2199.2,486.5,2,2,5.9,5.5,0.68,37.9,2.26,0.008,0.0364,0
NER-SIM-02877,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1788.9,34.17,290.3,-0.0642,-0.0036,5.08,649.7,258.7,3,1,6.5,9.8,0.71,38.6,3.21,0.0,0.0827,0
NER-SIM-02878,Tripura,North Tripura,Jampui Hills Ridge Corridor,556.9,33.79,145.6,0.0788,-0.0466,4.23,2659.6,67.9,1,3,121.5,344.4,16.36,81.0,20.04,0.068,0.8422,1
NER-SIM-02879,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1533.3,20.7,79.0,0.0627,-0.0284,3.79,715.9,213.4,2,1,0.9,1.4,0.13,36.2,1.61,0.0,0.0547,0
NER-SIM-02880,Tripura,North Tripura,Jampui Hills Ridge Corridor,225.4,27.1,110.0,0.0128,0.01,5.12,380.3,45.4,1,1,14.3,13.7,1.38,45.9,1.05,0.122,0.0598,0
NER-SIM-02881,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,817.9,37.6,74.3,-0.0176,0.0472,6.85,644.9,360.8,3,3,0.5,0.4,0.06,39.3,2.51,0.101,0.1054,0
NER-SIM-02882,Nagaland,Phek,Phek-Meluri Road Corridor,1486.5,28.88,156.0,0.0021,-0.0532,6.13,1530.4,729.9,2,3,161.3,356.9,38.52,87.3,31.14,0.0,0.8802,1
NER-SIM-02883,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1826.5,51.12,143.2,-0.0043,-0.0309,2.0,1171.0,48.6,5,3,7.7,7.2,0.61,39.3,1.89,0.041,0.2976,0
NER-SIM-02884,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,951.0,26.7,354.8,0.0013,0.0656,7.52,3009.5,252.1,5,2,36.0,98.4,5.39,54.6,1.09,0.024,0.1697,0
NER-SIM-02885,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1467.6,35.02,46.7,0.036,-0.0759,6.32,4.8,1175.1,2,1,196.0,565.3,40.32,88.1,27.43,2.336,0.9846,1
NER-SIM-02886,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1133.8,29.48,65.4,0.0328,0.0142,4.67,203.3,169.6,3,3,0.1,0.1,0.01,27.1,2.63,0.089,0.1357,0
NER-SIM-02887,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,963.5,31.31,83.6,-0.0966,-0.0274,7.93,2255.7,109.2,2,3,246.1,705.4,41.46,68.3,1.82,0.006,0.9925,1
NER-SIM-02888,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,745.8,38.21,283.6,0.0213,-0.025,2.27,1017.7,1036.3,3,3,6.1,6.8,0.65,36.4,0.9,0.051,0.1174,0
NER-SIM-02889,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1349.2,39.18,169.7,0.0326,0.0196,4.57,1698.7,632.6,3,2,1.4,2.3,0.2,38.4,2.4,0.022,0.0741,0
NER-SIM-02890,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1154.8,41.55,215.5,0.0881,0.0219,5.27,623.1,333.8,2,4,38.8,100.1,5.98,63.1,5.19,0.0,0.2139,0
NER-SIM-02891,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1814.6,27.78,120.6,0.0196,0.0329,8.53,234.3,23.7,2,3,77.5,211.6,18.34,71.7,3.84,0.009,0.6511,1
NER-SIM-02892,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2692.0,48.36,358.1,-0.0169,-0.0013,5.68,1833.5,523.8,5,4,9.8,17.3,0.98,30.1,1.91,0.088,0.2091,0
NER-SIM-02893,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1618.4,29.32,51.2,0.0201,-0.078,4.34,456.6,156.9,2,3,11.8,13.8,1.34,42.9,4.1,0.099,0.1361,0
NER-SIM-02894,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1308.7,30.53,246.3,-0.0194,-0.0962,6.28,224.9,126.9,3,1,11.0,14.6,0.74,38.2,3.14,0.027,0.0817,0
NER-SIM-02895,Nagaland,Phek,Phek-Meluri Road Corridor,1594.4,66.08,230.9,0.0072,0.0217,2.0,1545.3,121.9,1,1,42.9,94.8,8.02,57.1,1.66,0.0,0.3374,0
NER-SIM-02896,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1941.7,39.14,195.8,0.0071,-0.0016,2.13,1856.5,584.9,3,2,123.3,98.9,17.98,56.1,1.2,0.021,0.404,0
NER-SIM-02897,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1510.1,25.39,75.1,-0.0021,-0.0325,8.56,732.4,274.0,3,1,130.6,356.8,19.86,82.6,23.79,0.188,0.6883,1
NER-SIM-02898,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1527.4,29.63,271.7,-0.0507,0.0113,3.94,50.6,266.4,3,1,11.0,12.7,0.77,38.4,2.83,0.026,0.1892,0
NER-SIM-02899,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,997.0,52.61,310.0,-0.0252,0.012,4.34,187.4,94.1,3,2,0.8,0.9,0.09,40.5,0.34,0.023,0.2879,0
NER-SIM-02900,Nagaland,Phek,Phek-Meluri Road Corridor,1956.1,31.48,358.5,-0.0407,0.0557,7.24,199.4,612.4,2,2,103.1,197.8,25.09,71.8,1.98,0.068,0.6339,1
NER-SIM-02901,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,713.4,35.11,192.8,0.1162,0.0544,4.66,1171.8,113.8,1,2,19.4,27.5,3.04,45.7,1.6,0.096,0.149,0
NER-SIM-02902,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,895.3,37.35,341.8,-0.0162,0.0573,5.95,39.0,273.8,1,2,9.0,13.0,0.76,39.4,3.53,0.054,0.0846,0
NER-SIM-02903,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1604.7,27.5,122.3,0.038,0.093,7.09,572.2,223.3,1,2,23.8,30.5,2.07,33.2,1.43,0.037,0.1,0
NER-SIM-02904,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1333.2,40.08,4.6,-0.0009,-0.0325,5.62,211.4,786.9,3,4,17.6,24.2,2.1,48.5,1.38,0.013,0.1824,0
NER-SIM-02905,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1727.7,21.96,229.3,-0.0427,0.053,6.43,1123.9,129.6,4,4,64.6,129.3,21.44,62.3,1.25,0.003,0.1348,0
NER-SIM-02906,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1409.7,41.57,44.0,0.1262,-0.0563,5.75,753.1,504.5,2,1,10.9,19.2,1.71,38.5,2.53,0.049,0.0996,0
NER-SIM-02907,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1307.1,12.01,72.7,-0.0007,0.0286,6.01,2416.1,690.3,3,3,115.7,211.8,25.81,82.6,21.26,0.076,0.7046,1
NER-SIM-02908,Tripura,North Tripura,Jampui Hills Ridge Corridor,63.6,33.61,177.2,-0.0384,0.0523,5.3,674.6,697.2,1,2,4.6,5.2,0.49,45.5,2.7,0.033,0.0586,0
NER-SIM-02909,Sikkim,Mangan,North Sikkim Highway (Chungthang),1604.9,42.62,79.3,0.0162,-0.0403,3.66,2073.3,136.7,4,1,40.1,101.9,7.32,56.3,2.07,0.068,0.1674,0
NER-SIM-02910,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1088.8,29.96,346.9,0.0916,0.0928,7.51,850.5,479.6,2,1,7.5,10.2,0.6,33.2,0.0,0.082,0.0419,0
NER-SIM-02911,Sikkim,Mangan,North Sikkim Highway (Chungthang),1475.4,51.02,307.4,0.0227,-0.0223,6.32,1439.7,1125.0,4,3,132.8,386.3,17.58,73.7,2.7,0.057,0.9434,1
NER-SIM-02912,Sikkim,Mangan,North Sikkim Highway (Chungthang),1568.5,38.69,189.6,0.0707,-0.01,5.8,1337.8,473.6,5,1,2.9,2.0,0.26,34.1,2.09,0.061,0.0573,0
NER-SIM-02913,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,344.9,23.03,28.4,-0.029,0.045,8.2,499.4,164.4,1,1,11.0,19.0,1.57,32.0,3.35,0.11,0.0535,0
NER-SIM-02914,Nagaland,Phek,Phek-Meluri Road Corridor,1760.0,22.59,273.0,0.058,0.006,6.25,385.9,298.7,3,1,116.3,208.0,38.27,80.3,17.25,0.0,0.4843,0
NER-SIM-02915,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,474.3,32.63,32.0,-0.0238,0.0965,5.28,5.9,146.9,1,2,65.7,206.1,11.03,89.6,26.71,0.474,0.5756,1
NER-SIM-02916,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,183.8,21.43,83.2,-0.024,-0.0069,4.28,3332.7,269.0,1,3,14.4,18.6,1.77,34.2,2.98,0.093,0.0686,0
NER-SIM-02917,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1424.6,26.37,10.8,0.0441,-0.0072,5.33,425.1,152.5,3,3,7.7,8.0,0.68,42.3,4.61,0.028,0.2602,0
NER-SIM-02918,Tripura,North Tripura,Jampui Hills Ridge Corridor,711.1,26.93,219.5,-0.051,0.0017,5.61,2316.5,745.4,1,4,97.9,187.1,13.72,77.2,9.51,0.052,0.2761,0
NER-SIM-02919,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1093.8,41.67,248.2,0.071,-0.0296,5.69,708.4,265.1,3,3,7.3,9.1,0.5,36.6,2.66,0.113,0.1857,0
NER-SIM-02920,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1310.1,35.53,340.8,-0.019,-0.0076,5.3,3645.1,571.6,1,3,11.4,5.9,1.12,51.1,3.16,0.03,0.0954,0
NER-SIM-02921,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1294.6,47.93,314.7,0.0164,-0.0036,2.62,1328.5,33.0,2,2,8.4,13.4,0.6,44.8,2.85,0.049,0.232,0
NER-SIM-02922,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1996.3,20.95,185.3,-0.0647,0.0207,6.66,1968.2,867.7,3,1,3.4,5.9,0.33,32.9,2.81,0.036,0.0365,0
NER-SIM-02923,Sikkim,Mangan,North Sikkim Highway (Chungthang),1902.8,35.97,245.2,0.0434,-0.0339,7.04,3025.4,215.9,5,1,28.5,44.3,2.18,41.1,5.25,0.036,0.0971,0
NER-SIM-02924,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2403.2,44.11,305.1,0.0042,0.0478,7.55,5389.5,438.5,4,4,14.0,23.1,1.09,41.9,1.65,0.065,0.1071,0
NER-SIM-02925,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,884.7,31.18,53.2,0.0309,-0.0163,5.38,36.9,307.1,1,1,114.1,211.3,28.42,83.6,19.33,0.049,0.589,1
NER-SIM-02926,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1350.2,44.31,119.5,-0.0171,0.0044,4.45,999.0,823.1,3,4,9.5,14.6,1.05,30.3,1.33,0.104,0.0725,0
NER-SIM-02927,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1387.9,27.23,253.8,-0.0659,-0.0131,3.72,792.0,290.0,4,1,8.0,12.3,0.8,36.4,0.94,0.053,0.0605,0
NER-SIM-02928,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1245.4,34.46,180.9,-0.0554,-0.0316,4.96,656.2,496.7,2,1,169.9,312.2,35.22,78.3,14.02,0.141,0.7956,1
