elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,lithology_code,lulc_code,landslide_occurred
1741.9,23.59,235.1,0.0857,0.0373,3.18,293.7,56.8,69.9,173.1,22.98,81.1,21.46,0.053,5,4,0
1505.8,27.04,292.8,0.048,-0.0342,3.76,195.2,970.5,1.2,1.0,0.11,41.7,1.87,0.043,3,3,0
1357.3,22.05,176.7,0.0854,-0.0814,4.07,2563.0,30.5,3.6,2.5,0.44,27.0,3.68,0.082,3,1,0
616.2,26.08,296.8,-0.1648,0.0039,6.86,1094.5,396.7,66.4,167.7,11.45,75.0,7.29,0.057,1,4,0
1483.6,37.45,345.3,-0.006,-0.0673,6.1,639.3,20.8,0.0,0.1,0.0,35.3,5.11,0.049,2,1,0
1009.3,28.65,107.7,0.0568,-0.0111,5.26,2349.1,118.6,137.8,209.6,18.03,81.9,17.71,0.092,2,1,1
1658.4,32.2,224.9,-0.005,0.0444,5.32,3399.6,838.1,8.2,12.5,0.62,41.5,2.15,0.026,4,4,0
584.2,39.89,345.6,-0.0081,-0.012,4.25,1623.9,336.3,10.7,7.0,0.93,41.1,0.82,0.059,2,2,0
969.4,49.78,67.8,0.0074,-0.0407,4.54,2027.7,507.8,49.5,33.1,6.37,40.4,1.66,0.046,1,4,0
1337.8,31.31,206.6,-0.0811,0.0902,3.46,1025.8,421.3,15.3,14.6,1.15,27.0,2.55,0.049,3,4,0
1133.7,29.98,78.2,-0.0432,-0.0105,6.34,267.2,45.9,54.3,158.4,11.55,69.4,5.14,0.06,1,4,0
1272.2,25.91,22.3,-0.0125,-0.0404,9.83,73.0,4.0,64.1,104.6,9.49,53.5,1.63,0.104,2,2,0
1131.8,32.57,311.7,0.0161,-0.0047,7.46,1313.9,1042.8,189.2,510.7,35.21,73.5,4.62,0.049,1,3,1
1958.8,39.77,323.9,0.0151,0.0178,3.76,227.5,186.3,195.2,504.5,52.74,81.7,19.49,0.065,5,1,1
1196.2,23.6,56.1,0.0517,0.1078,5.69,61.7,231.4,2.7,2.3,0.25,34.5,3.65,0.095,4,1,0
272.2,24.62,16.1,-0.0318,0.029,5.35,726.6,22.0,0.8,0.8,0.06,30.7,5.02,0.088,1,2,0
67.0,31.71,62.4,0.0629,-0.1104,6.33,436.6,7.0,99.0,175.2,15.7,75.0,9.09,0.095,1,1,1
1663.5,39.41,298.1,-0.0106,0.0413,6.87,1674.2,853.8,33.1,43.2,5.31,43.3,1.29,0.041,1,2,0
1349.9,34.83,119.1,-0.06,-0.0417,4.11,1105.5,593.9,3.8,4.2,0.31,30.8,1.29,0.08,4,4,0
1941.7,39.14,195.8,0.0071,-0.0016,2.13,1856.5,584.9,123.3,98.9,17.98,56.1,1.2,0.021,3,2,0
1355.9,38.34,38.4,-0.0113,0.0295,5.95,488.0,629.7,9.0,7.7,1.09,35.6,0.0,0.0,2,2,0
1812.8,45.21,165.9,-0.0097,0.0194,3.1,987.6,194.2,5.1,7.7,0.59,33.6,1.82,0.048,3,2,0
927.5,37.33,270.6,-0.02,-0.0533,3.32,567.2,188.6,50.3,145.0,8.49,72.5,1.92,0.02,1,4,0
1951.3,24.11,353.4,0.0884,0.0853,8.76,2171.0,13.5,6.3,4.1,0.49,26.1,4.74,0.073,1,3,0
1808.9,22.15,278.1,0.0149,0.0314,6.61,437.7,574.7,7.6,9.9,0.84,30.3,0.01,0.033,2,2,0
1976.0,32.34,301.1,0.0244,-0.0119,2.8,711.7,1186.6,8.1,12.1,1.16,30.3,1.77,0.015,1,4,0
1255.2,45.73,314.2,0.0978,0.0702,2.0,277.6,53.7,50.4,150.7,11.47,67.7,2.1,0.072,3,1,1
1347.3,19.78,255.6,0.0493,-0.0266,2.92,13.5,348.0,11.8,7.1,1.46,45.4,3.81,0.049,1,3,0
1065.3,34.81,238.7,-0.0346,0.0156,6.54,2460.5,30.9,27.3,16.4,3.28,39.3,1.67,0.098,1,1,0
540.1,28.36,303.7,-0.0195,0.0308,5.59,329.3,113.9,120.4,243.4,30.15,84.2,26.99,0.0,1,2,1
1284.2,30.92,302.5,-0.0596,-0.0149,5.25,1956.0,1039.3,30.3,56.7,5.06,45.1,0.0,0.045,2,3,0
428.0,19.46,281.2,0.0637,0.0279,5.72,428.7,17.0,36.3,24.0,3.65,38.9,1.81,0.031,1,2,0
1212.5,39.92,318.4,-0.0054,-0.0807,3.65,571.6,1324.2,153.5,339.4,42.96,84.9,26.57,0.268,2,3,1
1631.1,43.68,51.0,0.0133,0.0256,7.73,264.5,1831.6,68.2,196.5,13.38,79.3,14.8,0.071,1,4,0
1212.9,43.54,260.7,-0.0819,-0.0698,7.56,1850.9,290.9,3.3,5.4,0.46,43.1,4.75,0.031,1,4,0
553.6,34.83,285.0,-0.0388,-0.0551,4.76,1402.9,170.8,10.0,17.0,0.85,44.0,1.52,0.031,4,3,0
1287.7,28.23,215.7,0.0274,-0.0103,6.84,613.5,725.0,128.8,253.1,17.56,81.3,18.5,0.053,3,2,1
1016.7,39.48,79.0,-0.0519,0.0354,3.15,1174.4,108.9,54.1,140.5,16.21,72.3,3.11,0.053,1,1,0
914.4,30.55,213.0,0.0253,0.0189,6.37,501.4,36.1,6.5,4.9,0.66,35.6,1.06,0.039,1,2,0
694.4,35.75,326.8,-0.043,-0.0492,4.39,1378.0,451.9,79.5,134.3,13.72,74.9,1.21,0.079,1,2,0
1602.9,57.43,346.8,-0.1065,-0.0583,4.8,413.5,1454.4,60.1,142.8,12.59,65.4,3.23,0.08,5,1,1
1878.9,37.5,264.7,-0.0854,0.1042,3.03,1105.8,488.2,17.5,29.9,1.64,35.6,1.69,0.047,2,4,0
1456.2,24.7,122.2,-0.0336,-0.0278,5.85,251.1,57.1,42.7,84.6,7.9,63.3,1.74,0.0,1,4,0
50.0,41.73,177.8,-0.1353,-0.0049,3.58,1991.9,242.4,42.2,59.6,2.83,40.0,4.99,0.024,1,3,0
949.0,30.65,205.7,-0.025,-0.0578,6.04,3987.4,137.4,15.4,9.1,1.18,31.0,2.46,0.105,3,4,0
1840.5,53.72,355.3,-0.1291,0.0314,2.96,337.5,711.4,6.1,7.1,0.88,33.7,0.68,0.105,4,2,0
472.0,20.58,250.0,0.0103,0.0053,7.99,915.4,595.9,66.3,133.6,9.96,68.1,3.37,0.038,1,2,0
778.2,14.9,239.1,0.0897,0.028,6.87,63.0,34.2,13.1,12.5,1.23,33.0,1.14,0.086,1,1,0
1539.5,37.02,54.6,0.0523,0.058,5.34,169.8,852.9,136.6,285.7,17.18,77.7,14.44,0.088,3,1,1
1888.6,23.46,258.9,-0.0212,-0.046,3.83,3.1,798.0,167.9,268.8,51.32,84.4,17.73,0.0,4,4,1
1871.9,40.25,163.7,0.0629,-0.0135,3.05,226.3,1221.7,5.6,9.2,0.53,32.6,4.75,0.0,2,2,0
1629.7,44.36,106.3,0.0306,0.0345,5.96,137.4,53.1,20.7,24.5,1.46,41.6,2.74,0.032,3,3,0
731.4,33.86,276.7,-0.0391,0.0716,5.66,1908.3,188.0,7.3,9.7,0.85,30.2,0.72,0.0,1,1,0
1080.7,34.76,157.7,0.0241,-0.0502,6.91,947.7,885.9,20.4,31.0,2.17,41.3,1.43,0.053,2,3,0
624.1,39.48,354.2,-0.0498,-0.0324,6.09,124.1,369.6,11.7,18.3,1.42,34.0,3.77,0.0,2,1,0
445.5,26.83,44.9,-0.0432,-0.0087,5.05,355.3,470.9,0.7,0.5,0.07,36.9,1.49,0.087,1,1,0
1394.0,35.15,267.3,-0.0208,-0.0227,6.12,2078.3,350.2,106.3,309.6,16.65,79.5,18.56,0.052,2,1,1
949.4,44.08,237.0,-0.0167,0.0393,2.0,2898.3,670.9,65.1,129.9,18.84,64.8,1.86,0.0,1,4,0
1561.0,31.61,204.9,0.0429,0.013,4.98,450.4,495.4,133.7,414.2,36.3,79.9,19.99,0.058,3,1,1
2094.8,32.3,348.0,0.0327,0.1049,3.45,2365.1,459.6,4.5,3.9,0.41,42.3,2.68,0.074,2,2,0
1641.7,39.65,233.6,-0.0064,-0.0501,5.06,159.3,322.6,4.9,2.6,0.45,38.5,3.3,0.089,2,4,0
577.0,31.56,160.2,0.0039,0.0525,2.67,104.4,643.9,46.4,94.7,8.57,70.2,2.43,0.055,1,4,0
1592.0,31.64,291.9,0.0936,-0.0692,3.84,546.7,16.0,36.6,96.3,7.62,55.7,0.43,0.043,2,1,0
1072.8,41.53,345.9,0.0535,0.0028,7.17,97.7,889.6,106.7,206.6,15.82,95.8,31.15,0.608,1,1,1
469.3,19.72,291.1,0.092,0.0413,5.57,6.7,61.1,28.7,17.9,2.37,37.9,2.42,0.112,1,3,0
528.5,44.94,78.0,-0.0586,-0.0322,4.2,181.3,156.3,13.4,22.6,1.07,35.5,3.44,0.101,2,4,0
837.1,41.72,170.4,0.0533,0.0518,5.41,7115.9,52.8,23.0,11.7,1.87,33.7,2.59,0.0,3,3,0
1367.3,26.51,154.5,0.0318,0.0443,4.4,696.0,369.7,2.7,3.5,0.41,30.0,0.92,0.04,2,1,0
1406.6,41.98,189.6,-0.1086,-0.0051,5.5,6210.4,386.1,34.6,57.1,2.91,48.1,1.86,0.004,1,1,0
1351.9,25.46,138.2,-0.0164,0.0217,6.0,210.6,330.1,148.0,331.1,37.13,81.2,24.28,0.08,2,3,1
2236.4,44.11,312.4,-0.0037,0.0035,3.34,273.3,39.6,48.8,118.6,11.24,70.9,0.68,0.019,5,3,1
996.3,36.18,325.9,-0.0748,-0.052,5.92,5500.7,170.3,24.7,23.1,3.82,35.9,1.2,0.064,3,3,0
1698.4,30.35,110.4,-0.0891,-0.0463,2.71,251.1,64.6,1.4,1.0,0.11,37.7,2.65,0.162,2,1,0
718.7,32.87,322.0,0.006,0.0749,4.51,817.4,279.2,7.8,8.8,1.15,44.7,3.65,0.007,1,1,0
603.2,39.57,284.5,0.004,0.0474,5.05,4577.5,1765.6,11.7,6.2,1.44,42.5,1.46,0.069,1,1,0
676.9,22.82,321.0,-0.0326,-0.0343,6.79,2457.0,545.7,119.1,291.6,22.14,86.4,23.01,0.094,1,1,1
887.3,31.92,215.4,-0.0411,-0.08,4.68,2864.4,439.9,5.1,6.5,0.34,41.6,0.42,0.065,3,1,0
1535.5,42.89,263.7,-0.0148,-0.018,3.99,364.9,0.4,119.4,204.2,31.81,78.9,15.86,0.02,3,3,1
282.4,38.27,107.5,0.0346,-0.0345,4.86,875.5,917.1,6.2,7.2,0.75,42.8,1.74,0.056,1,1,0
479.0,16.06,207.7,-0.0307,-0.0406,7.42,256.0,789.1,1.4,1.7,0.21,42.4,2.05,0.106,1,1,0
1759.7,16.34,336.0,-0.0757,0.0259,5.94,178.4,58.7,13.6,15.2,1.42,45.7,1.86,0.013,4,1,0
929.8,41.4,144.7,0.0097,0.0517,6.44,1123.9,70.2,14.5,25.7,1.1,37.4,3.51,0.014,2,3,0
1258.5,47.25,234.1,-0.0188,-0.0289,2.9,1568.1,192.5,63.6,103.6,4.33,64.3,1.59,0.011,1,3,0
1034.9,35.44,227.8,0.0094,0.0345,2.99,926.7,69.4,65.9,130.3,12.26,63.7,0.0,0.05,1,4,0
978.1,38.9,8.9,-0.0197,0.1042,5.22,4160.8,43.0,56.8,140.2,15.66,73.5,2.82,0.012,4,1,0
1858.6,33.48,16.2,0.0343,0.043,7.25,27.3,9.4,76.8,201.5,20.91,78.4,13.89,0.056,2,1,1
2295.8,34.94,266.4,0.0659,0.083,4.29,475.5,901.6,3.3,1.8,0.27,46.6,1.82,0.085,5,4,0
687.7,35.04,3.6,-0.0486,0.0395,3.52,360.2,295.7,56.5,38.0,5.56,46.7,3.29,0.158,1,2,0
1520.7,38.91,313.8,-0.0575,0.0793,6.21,1978.2,166.7,91.0,136.8,19.05,66.9,2.5,0.042,3,4,1
1697.4,36.47,30.2,-0.0853,-0.1135,8.2,1400.9,158.8,17.1,13.3,1.71,28.7,3.53,0.011,3,2,0
2069.2,30.38,27.1,0.0041,-0.0333,3.99,579.4,378.0,205.8,459.6,60.52,69.2,1.3,0.016,4,4,1
870.9,31.75,155.3,0.0688,-0.0805,4.69,1366.3,373.3,67.2,161.7,12.55,74.9,0.0,0.029,2,1,0
490.4,35.72,209.3,-0.0391,0.0404,8.24,822.0,605.5,24.8,42.8,2.63,42.9,3.31,0.099,1,1,0
1658.8,22.47,231.0,0.0822,-0.0575,6.61,418.7,83.0,6.4,10.4,0.44,32.1,0.0,0.026,1,1,0
1366.4,43.88,203.1,0.0483,0.0273,2.0,1438.7,45.2,0.7,0.9,0.05,24.7,3.07,0.039,3,1,0
2062.2,27.68,221.3,0.0066,-0.0017,5.89,3043.2,260.4,44.3,100.3,6.67,63.4,2.47,0.099,1,1,0
648.4,46.16,145.3,-0.008,-0.0008,3.86,846.5,19.7,9.5,11.8,0.64,49.4,2.42,0.043,2,2,0
963.5,31.31,83.6,-0.0966,-0.0274,7.93,2255.7,109.2,246.1,705.4,41.46,68.3,1.82,0.006,2,3,1
1599.6,44.73,118.7,-0.0158,0.0357,2.0,1119.6,95.5,73.5,115.7,9.9,62.3,1.91,0.037,4,3,1
2183.1,49.33,150.2,0.0442,-0.0186,6.76,3465.8,38.2,76.4,164.4,10.54,83.4,20.51,1.039,3,4,1
2190.8,37.96,325.2,0.0441,-0.0409,5.26,1991.9,196.3,5.1,5.7,0.47,34.9,1.61,0.041,4,1,0
1400.5,25.81,249.2,-0.0009,-0.022,8.63,1957.1,420.8,5.4,3.6,0.37,25.2,3.24,0.036,2,3,0
1474.5,22.18,55.7,-0.1461,-0.015,6.41,293.3,596.2,1.2,1.2,0.09,46.1,2.75,0.06,2,2,0
834.4,31.25,329.1,0.1035,-0.0108,6.17,691.6,71.3,55.6,86.6,15.92,50.9,3.34,0.032,1,4,0
2282.1,37.76,338.4,0.0041,-0.0689,4.48,29.7,1111.2,15.0,12.6,1.06,29.9,2.79,0.026,5,2,0
986.9,50.06,212.0,-0.0024,0.0864,4.34,3160.7,16.6,12.2,21.6,0.95,34.9,2.72,0.052,3,3,0
609.1,10.07,130.2,-0.0167,-0.0064,6.72,1691.2,241.3,3.4,5.1,0.26,33.0,2.27,0.0,1,2,0
1426.2,33.34,193.4,0.0198,0.0253,5.96,253.7,318.8,110.0,248.6,14.68,75.2,9.24,0.002,4,1,1
2074.6,34.32,187.1,-0.0292,0.0186,3.75,2473.5,10.6,28.8,14.8,2.91,36.0,0.41,0.021,5,2,0
1616.4,37.98,70.5,-0.0615,0.014,7.11,51.1,364.6,2.0,1.3,0.19,32.1,2.35,0.059,2,1,0
532.2,24.92,53.9,-0.0506,-0.0029,7.37,2021.2,75.4,62.8,126.3,13.88,59.2,2.57,0.088,1,4,0
787.2,18.77,139.9,-0.029,0.0089,6.06,5583.5,338.7,117.6,259.7,17.77,82.3,20.18,0.044,2,3,1
1242.9,50.96,289.7,0.0563,-0.0605,3.73,1821.8,185.3,75.8,225.0,22.76,82.0,25.14,0.524,2,2,1
1319.3,18.59,267.2,0.0478,-0.0007,8.27,2605.9,273.8,365.5,689.9,80.0,82.6,19.72,0.041,3,2,1
50.0,23.47,105.5,0.0521,-0.0364,7.16,133.0,160.5,23.3,15.6,2.01,50.2,4.91,0.078,1,3,0
1078.6,59.01,162.9,0.0501,0.0381,2.23,876.4,134.7,114.0,253.5,15.26,79.6,15.87,0.026,3,3,1
714.3,34.05,105.5,-0.0381,-0.0647,7.12,858.2,149.6,14.4,16.1,2.11,34.9,2.55,0.055,2,1,0
787.1,33.39,230.7,-0.0285,0.068,7.77,890.5,18.5,162.0,483.4,24.96,84.2,19.18,1.468,2,1,1
560.1,19.25,342.3,-0.0497,-0.0547,7.14,93.0,291.7,76.3,210.9,14.14,89.0,38.36,0.006,2,2,1
1066.3,31.42,183.4,-0.0315,-0.019,3.75,26.9,82.3,91.2,263.0,11.93,87.2,21.51,0.044,4,4,1
1796.5,34.61,155.6,0.0658,0.0031,4.06,135.5,91.0,16.7,28.6,1.54,39.5,2.86,0.042,3,1,0
1532.0,44.9,39.9,0.0502,0.0326,2.5,813.5,15.9,75.7,239.3,12.31,72.4,2.84,0.063,2,1,1
1107.1,36.64,186.8,-0.0546,-0.0437,3.01,98.2,85.0,3.3,5.5,0.25,41.8,0.93,0.075,3,3,0
1667.6,50.0,138.5,0.0201,0.0618,2.93,247.8,69.4,152.5,241.4,21.25,76.2,8.65,0.047,5,2,1
1150.5,46.2,289.8,0.0219,-0.0181,3.77,1075.5,1006.3,98.0,309.6,20.42,86.6,24.07,0.025,1,3,1
1662.2,55.21,48.4,0.0639,0.0338,2.0,198.2,1499.7,87.3,132.0,14.06,69.2,3.14,0.03,5,1,1
1358.0,31.74,36.2,0.0385,0.0457,4.74,772.4,15.6,20.7,11.8,2.34,26.9,0.0,0.0,2,1,0
1785.2,47.55,337.0,0.0519,0.0282,4.73,656.6,101.9,21.4,35.3,3.15,46.5,3.19,0.005,5,1,0
1172.8,33.55,331.4,0.0236,-0.0319,3.67,261.2,121.6,69.0,121.3,9.52,73.3,4.91,0.027,1,3,1
1997.6,50.15,33.2,0.0733,0.0035,2.0,6463.6,431.6,53.6,90.1,10.29,56.9,3.02,0.108,5,1,0
2044.4,41.34,34.0,-0.0251,0.0177,4.72,1357.6,148.2,0.3,0.5,0.04,37.8,1.25,0.0,4,1,0
1371.7,37.85,257.5,-0.0086,0.0011,6.42,2164.1,205.7,28.8,47.7,1.95,38.3,3.89,0.044,1,2,0
1015.5,36.13,140.3,-0.0214,-0.0871,3.64,1063.4,49.8,11.3,19.4,1.37,45.5,0.0,0.0,3,1,0
734.3,18.11,131.2,0.0422,-0.011,6.63,455.8,62.7,4.2,5.2,0.4,46.5,0.08,0.088,1,3,0
565.3,20.94,34.6,-0.0655,0.0823,5.85,419.5,1420.1,190.6,510.1,47.72,79.2,14.89,0.078,1,1,1
1765.9,43.81,97.6,-0.0511,-0.0727,3.46,1234.7,104.0,142.1,249.4,19.36,76.0,7.55,0.033,4,3,1
1436.6,41.47,1.2,0.0143,0.0622,4.94,1179.1,86.2,228.2,620.8,38.6,90.4,31.48,2.835,3,1,1
1837.4,38.77,41.7,-0.0183,-0.0764,6.21,1333.1,445.5,5.7,4.7,0.48,33.0,2.64,0.05,4,4,0
757.3,28.39,96.8,-0.0381,0.0763,4.67,542.7,211.8,20.9,12.6,2.32,39.5,1.22,0.13,1,1,0
50.0,17.21,166.5,-0.0024,0.0279,6.41,486.6,409.5,3.2,5.6,0.27,37.1,3.98,0.051,1,2,0
2087.4,34.15,126.1,-0.0028,-0.0419,3.6,1155.8,277.8,19.7,29.4,1.5,40.3,2.72,0.036,1,2,0
1066.9,31.35,91.1,-0.0148,-0.0408,6.51,559.6,56.1,17.5,14.5,1.63,46.3,0.61,0.086,2,2,0
405.5,39.42,94.5,-0.0537,-0.0268,3.62,997.8,111.8,86.8,264.6,18.41,80.6,18.08,0.039,1,3,1
2039.1,36.49,98.0,-0.0918,0.0701,4.15,356.5,61.0,0.8,1.4,0.09,21.6,0.46,0.0,4,4,0
653.0,47.96,290.9,0.0415,0.0366,2.0,115.8,353.1,112.0,336.4,15.72,76.3,10.29,0.029,3,2,1
573.3,31.54,329.0,0.0438,-0.041,2.0,2567.6,442.3,9.2,7.7,0.79,26.4,3.69,0.042,1,2,0
1052.6,21.29,239.2,-0.0219,0.0478,6.2,318.6,537.5,4.0,3.4,0.47,34.6,0.95,0.037,1,1,0
626.3,44.15,280.3,0.02,-0.0132,4.42,1587.4,176.4,2.2,3.1,0.24,35.6,1.21,0.051,2,3,0
1336.4,29.51,278.6,-0.0336,-0.006,3.25,274.5,39.0,6.7,10.9,0.52,35.3,1.33,0.044,4,2,0
1346.4,31.09,245.2,0.0312,-0.0505,5.95,279.4,603.3,88.3,253.2,11.93,77.9,11.67,0.036,1,1,0
418.8,33.13,229.6,-0.0442,0.0161,5.88,526.3,218.3,0.3,0.4,0.02,34.2,2.91,0.0,1,1,0
942.1,27.34,44.2,-0.0569,0.0143,7.75,812.0,407.1,182.5,347.3,40.41,68.5,2.27,0.117,1,3,1
1603.3,30.58,40.1,0.0626,0.0302,7.53,125.1,327.1,17.4,30.2,1.54,35.5,4.75,0.076,2,3,0
1352.2,20.03,14.6,-0.0115,-0.0085,5.67,492.9,77.8,1.4,1.5,0.1,24.2,2.0,0.072,2,1,0
1016.1,36.13,160.2,0.1061,0.0482,3.64,53.9,170.0,35.2,43.2,3.96,46.5,0.0,0.04,2,1,0
1560.9,25.64,244.3,-0.0733,0.0102,5.74,17.8,145.6,10.6,5.6,1.32,33.8,2.34,0.009,1,3,0
637.0,24.35,140.8,-0.0697,0.0188,5.93,39.1,974.2,4.5,4.7,0.36,39.7,0.0,0.056,1,1,0
2088.0,37.92,211.3,0.0264,-0.0632,7.96,544.8,109.6,21.4,28.7,1.69,39.1,2.37,0.0,5,1,0
1546.3,23.35,314.4,0.0565,-0.0475,6.06,991.0,115.4,10.5,18.0,2.3,35.8,2.24,0.076,2,4,0
1139.5,42.84,66.7,-0.0085,0.0815,5.57,36.3,2.4,4.3,2.7,0.38,35.5,3.38,0.1,2,4,0
1616.9,36.99,199.1,-0.0001,-0.0094,5.05,2449.5,65.0,2.3,2.1,0.28,30.5,2.01,0.037,2,2,0
1377.1,40.65,80.8,0.0556,0.0492,7.1,27.1,459.0,22.4,17.4,2.92,40.7,0.0,0.062,2,4,0
1764.9,22.32,317.1,-0.0168,0.0171,8.63,23.5,97.1,121.4,295.0,36.3,82.3,23.93,0.024,1,1,0
471.4,38.47,62.9,0.0041,0.0083,6.34,2181.4,206.8,8.1,9.0,0.72,42.8,4.83,0.085,1,1,0
1393.2,38.47,68.0,-0.0498,-0.0579,4.9,1904.9,1126.0,172.7,505.7,24.94,79.5,12.12,0.041,2,1,1
951.1,29.6,160.3,0.0718,0.1016,7.49,2321.3,371.4,4.9,3.6,0.52,38.3,0.77,0.0,3,1,0
1163.8,47.16,43.4,-0.0023,-0.0311,4.55,968.2,634.7,88.5,214.8,25.84,85.6,23.34,10.779,3,1,1
1196.7,33.06,326.8,-0.0488,0.0456,3.32,691.7,15.3,59.9,154.3,9.69,78.3,15.78,0.072,2,3,1
1085.8,46.86,325.1,-0.0109,-0.0466,5.29,835.5,12.6,14.8,10.1,1.93,45.5,4.13,0.03,2,1,0
1031.6,22.43,155.6,-0.0564,0.054,6.46,1738.2,36.8,52.9,115.0,11.62,78.1,12.72,0.0,3,1,0
1260.5,33.01,108.8,-0.0009,-0.037,4.72,103.2,6.3,30.2,41.3,4.04,50.9,1.13,0.0,1,2,0
640.6,30.72,100.0,-0.0419,-0.0483,7.52,431.8,249.0,17.4,14.8,1.2,40.6,5.13,0.052,1,3,0
1720.6,34.57,134.1,-0.0034,0.0503,4.41,900.6,55.0,18.0,20.1,1.52,32.1,3.05,0.118,2,1,0
1137.8,25.65,6.0,-0.0043,-0.0972,4.41,1826.3,248.6,8.9,16.0,0.88,41.9,1.13,0.044,2,4,0
1047.8,40.33,138.9,0.0302,-0.0563,5.37,2198.9,127.7,4.8,7.1,0.35,37.8,1.82,0.103,5,4,0
1214.8,41.42,127.7,-0.0809,-0.0475,5.81,391.8,369.1,27.3,22.5,4.2,47.8,4.11,0.068,2,3,0
1626.9,31.39,351.7,0.0043,0.0335,3.49,158.3,1403.7,11.6,14.7,0.85,36.9,0.0,0.089,1,4,0
186.6,23.81,341.7,-0.0751,0.0305,5.84,949.1,274.9,47.6,74.8,7.46,51.2,0.9,0.086,2,1,0
398.2,28.38,255.1,-0.0181,0.0008,5.12,273.7,26.7,48.8,54.8,3.69,53.9,1.96,0.019,1,4,0
1968.9,37.58,30.1,0.0321,-0.0303,5.12,1359.6,265.9,50.6,140.4,10.29,74.3,0.36,0.0,5,4,0
1013.2,23.18,287.4,0.0149,-0.1153,7.34,2257.4,171.5,53.0,50.9,5.47,59.9,2.34,0.073,3,3,0
495.8,21.12,230.3,-0.0022,0.001,7.77,914.4,397.9,129.8,312.7,20.09,77.2,10.51,0.024,3,2,1
198.9,30.82,170.7,0.0271,-0.0051,5.68,325.4,83.0,5.1,4.4,0.76,43.7,2.84,0.016,1,2,0
1166.0,27.98,154.5,0.0512,0.0798,4.95,860.2,93.0,9.0,13.9,0.65,44.0,2.41,0.118,4,3,0
677.7,29.27,233.5,0.0475,-0.0393,8.26,482.3,402.8,75.0,126.4,22.64,64.2,2.28,0.019,1,2,0
1614.6,30.04,238.3,0.0539,0.0571,4.44,863.1,281.4,0.3,0.3,0.02,24.6,1.33,0.022,1,3,0
548.7,24.07,168.1,-0.09,-0.0182,5.97,88.1,62.8,18.4,19.1,2.12,32.2,3.58,0.121,3,2,0
934.9,34.01,176.4,-0.0402,-0.0395,6.01,1859.5,307.5,94.9,188.3,22.53,76.2,13.39,0.039,3,4,0
1323.6,44.38,179.9,0.0137,0.016,3.86,338.3,164.0,72.6,142.1,9.64,75.4,6.81,0.0,2,1,1
1996.4,54.45,258.2,0.0001,-0.0244,3.47,172.6,706.0,12.1,19.7,1.53,37.8,4.24,0.046,4,4,0
146.7,46.26,344.7,0.0599,-0.056,4.18,2078.5,122.9,79.3,189.7,13.04,69.1,5.14,0.036,1,2,1
736.1,48.51,281.3,-0.0222,0.0451,4.6,4090.0,877.8,84.8,166.0,11.7,65.2,2.27,0.029,4,1,0
1932.9,38.89,267.7,0.0676,0.0599,3.95,713.6,92.6,82.5,184.9,11.96,79.7,16.09,0.058,1,3,1
1725.6,55.38,47.6,-0.0363,-0.0213,4.15,191.2,585.1,93.7,157.7,13.57,70.9,0.37,0.0,5,1,1
1181.6,14.13,234.3,0.1086,0.016,11.31,2327.4,280.9,19.6,11.8,2.75,51.6,3.92,0.0,1,4,0
1610.6,56.25,121.9,-0.043,-0.0271,4.92,947.9,188.5,19.9,34.5,1.52,37.8,2.86,0.004,4,3,1
1703.2,25.69,284.0,0.075,-0.0386,6.53,2605.6,802.0,5.9,3.5,0.91,25.5,2.89,0.08,2,2,0
1449.5,33.99,137.6,-0.0694,0.0242,5.42,1962.3,714.7,11.0,10.6,0.92,43.4,1.68,0.087,3,2,0
1756.5,40.08,61.2,-0.0397,-0.009,6.46,6042.5,937.0,3.1,5.5,0.33,30.1,0.0,0.044,5,1,0
880.9,37.09,222.4,-0.1277,-0.0144,5.01,485.9,790.0,86.2,134.8,12.07,77.4,11.18,0.072,2,1,0
347.5,28.51,75.0,0.0533,0.0166,7.29,84.2,42.2,2.0,3.0,0.21,29.5,2.95,0.062,2,3,0
904.8,25.36,345.0,0.0176,-0.0014,4.71,1255.7,111.4,2.3,2.5,0.28,28.5,5.11,0.045,1,2,0
1228.8,34.67,258.6,-0.0076,0.01,5.07,1328.4,14.9,14.1,7.5,1.49,43.0,4.32,0.029,1,3,0
408.0,33.36,130.2,-0.0235,0.0014,8.22,384.6,183.2,7.2,4.0,0.52,38.7,3.99,0.036,1,2,0
1213.4,23.69,265.4,-0.0513,-0.0217,7.7,2945.4,186.6,13.9,22.6,0.93,37.2,0.6,0.0,3,4,0
1499.0,38.52,268.7,0.0082,-0.0108,7.14,782.0,545.0,2.6,3.2,0.22,35.3,1.7,0.048,3,3,0
2151.8,26.53,245.5,-0.1003,-0.0454,7.95,4346.8,1027.9,3.3,4.7,0.46,40.8,0.0,0.101,5,2,0
1181.8,41.08,206.2,-0.0053,-0.0176,5.24,4643.7,214.9,43.0,125.5,8.75,58.4,3.94,0.053,2,4,0
1586.7,32.83,5.6,-0.0991,-0.0572,7.89,4431.3,31.9,14.6,12.5,1.52,34.7,1.7,0.05,1,1,0
